Time (s),Pitch (deg),kp,kd,Correction (deg)
17.23901629447937,-0.25,25.700000000000003,2.0999999999999996,0.25
17.2559175491333,-0.75,25.700000000000003,2.0999999999999996,0.7500000000000001
17.29074263572693,-1.4375,25.700000000000003,2.0999999999999996,1.4375
17.30890917778015,-2.3125,25.700000000000003,2.0999999999999996,2.3125
17.344326496124268,-2.5,25.700000000000003,2.0999999999999996,2.5
17.362125635147095,-3.3125,25.700000000000003,2.0999999999999996,3.3125
17.39736247062683,-3.75,25.700000000000003,2.0999999999999996,3.7499999999999996
17.415022134780884,-4.75,25.700000000000003,2.0999999999999996,4.75
17.429885864257812,-5.6875,25.700000000000003,2.0999999999999996,5.6875
17.444936513900757,-6.3125,25.700000000000003,2.0999999999999996,6.3125
17.460211753845215,-7.8125,25.700000000000003,2.0999999999999996,7.812500000000001
17.47795796394348,-8.75,25.700000000000003,2.0999999999999996,8.75
17.512739658355713,-10.75,25.700000000000003,2.0999999999999996,10.75
17.528949737548828,-15.0,25.700000000000003,2.0999999999999996,14.999999999999998
17.56428098678589,-16.1875,25.700000000000003,2.0999999999999996,16.1875
17.58002734184265,-21.375,25.700000000000003,2.0999999999999996,20.0
17.61526918411255,-22.5625,25.700000000000003,2.0999999999999996,20.0
17.648924589157104,-27.0,25.700000000000003,2.0999999999999996,20.0
17.665881633758545,-29.375,25.700000000000003,2.0999999999999996,20.0
17.70003914833069,-31.0,25.700000000000003,2.0999999999999996,20.0
17.737112283706665,-33.9375,25.700000000000003,2.0999999999999996,20.0
17.77176332473755,-36.9375,25.700000000000003,2.0999999999999996,20.0
17.787995100021362,-38.0,25.700000000000003,2.0999999999999996,20.0
17.80378770828247,-38.5625,25.700000000000003,2.0999999999999996,20.0
17.838916778564453,-39.375,25.700000000000003,2.0999999999999996,20.0
17.85588502883911,-39.75,25.700000000000003,2.0999999999999996,20.0
17.88953185081482,-39.5625,25.700000000000003,2.0999999999999996,20.0
17.905864715576172,-38.3125,25.700000000000003,2.0999999999999996,20.0
17.939575672149658,-37.0,25.700000000000003,2.0999999999999996,20.0
17.956953763961792,-35.5625,25.700000000000003,2.0999999999999996,20.0
17.992268562316895,-34.8125,25.700000000000003,2.0999999999999996,20.0
18.009040117263794,-33.125,25.700000000000003,2.0999999999999996,20.0
18.04487657546997,-32.5625,25.700000000000003,2.0999999999999996,20.0
18.07978320121765,-30.125,25.700000000000003,2.0999999999999996,20.0
18.094833612442017,-28.0,25.700000000000003,2.0999999999999996,20.0
18.108843326568604,-26.875,25.700000000000003,2.0999999999999996,20.0
18.146583557128906,-26.4375,25.700000000000003,2.0999999999999996,20.0
18.160773277282715,-24.0625,25.700000000000003,2.0999999999999996,20.0
18.196889877319336,-23.375,25.700000000000003,2.0999999999999996,20.0
18.23212218284607,-19.75,25.700000000000003,2.0999999999999996,19.75
18.24792170524597,-15.6875,25.700000000000003,2.0999999999999996,15.6875
18.283787488937378,-14.875,25.700000000000003,2.0999999999999996,14.875
18.299983739852905,-12.125,25.700000000000003,2.0999999999999996,12.125
18.336532831192017,-11.5,25.700000000000003,2.0999999999999996,11.5
18.35312056541443,-8.9375,25.700000000000003,2.0999999999999996,8.9375
18.36890411376953,-7.375,25.700000000000003,2.0999999999999996,7.375000000000001
18.38385558128357,-6.625,25.700000000000003,2.0999999999999996,6.625
18.398742198944092,-5.25,25.700000000000003,2.0999999999999996,5.25
18.416863203048706,-4.625,25.700000000000003,2.0999999999999996,4.625
18.45215106010437,-3.375,25.700000000000003,2.0999999999999996,3.375
18.466787815093994,-1.0,25.700000000000003,2.0999999999999996,1.0
18.481980085372925,-8.25,25.700000000000003,2.0999999999999996,8.25
18.51650357246399,0.5625,25.700000000000003,2.0999999999999996,-0.5625
18.553652048110962,1.6875,25.700000000000003,2.0999999999999996,-1.6875
18.567771911621094,2.5625,25.700000000000003,2.0999999999999996,-2.5625
18.581799030303955,2.6875,25.700000000000003,2.0999999999999996,-2.6875
18.59792470932007,2.8125,25.700000000000003,2.0999999999999996,-2.8125
18.634005784988403,3.125,25.700000000000003,2.0999999999999996,-3.125
18.66987895965576,3.4375,25.700000000000003,2.0999999999999996,-3.4375
18.704127550125122,3.4375,25.700000000000003,2.0999999999999996,-3.4375
18.740954399108887,3.25,25.700000000000003,2.0999999999999996,-3.25
18.776129007339478,3.25,25.700000000000003,2.0999999999999996,-3.25
18.810168743133545,3.3125,25.700000000000003,2.0999999999999996,-3.3125
18.827869176864624,3.1875,25.700000000000003,2.0999999999999996,-3.1875
18.862869262695312,3.125,25.700000000000003,2.0999999999999996,-3.125
18.877797842025757,3.25,25.700000000000003,2.0999999999999996,-3.25
18.893897771835327,3.3125,25.700000000000003,2.0999999999999996,-3.3125
18.92829132080078,3.125,25.700000000000003,2.0999999999999996,-3.125
18.96419906616211,2.375,25.700000000000003,2.0999999999999996,-2.375
18.978750944137573,1.5,25.700000000000003,2.0999999999999996,-1.5000000000000002
18.99277901649475,1.5,25.700000000000003,2.0999999999999996,-1.5000000000000002
19.02875328063965,1.625,25.700000000000003,2.0999999999999996,-1.625
19.063568830490112,1.875,25.700000000000003,2.0999999999999996,-1.8749999999999998
19.0994610786438,1.6875,25.700000000000003,2.0999999999999996,-1.6875
19.11609411239624,1.125,25.700000000000003,2.0999999999999996,-1.125
19.152228116989136,0.8125,25.700000000000003,2.0999999999999996,-0.8125
19.16673183441162,0.6875,25.700000000000003,2.0999999999999996,-0.6875
19.1839439868927,0.6875,25.700000000000003,2.0999999999999996,-0.6875
19.199939966201782,0.625,25.700000000000003,2.0999999999999996,-0.625
19.21573758125305,0.5625,25.700000000000003,2.0999999999999996,-0.5625
19.229735612869263,0.375,25.700000000000003,2.0999999999999996,-0.37500000000000006
19.264939785003662,0.25,25.700000000000003,2.0999999999999996,-0.25
19.2997887134552,0.0,25.700000000000003,2.0999999999999996,-0.0
19.316874265670776,0.0,25.700000000000003,2.0999999999999996,-0.0
19.331737279891968,0.0,25.700000000000003,2.0999999999999996,-0.0
19.365915298461914,0.0,25.700000000000003,2.0999999999999996,-0.0
19.40078616142273,0.0,25.700000000000003,2.0999999999999996,-0.0
19.417946100234985,0.0,25.700000000000003,2.0999999999999996,-0.0
19.4529550075531,0.0625,25.700000000000003,2.0999999999999996,-0.0625
19.487283945083618,0.4375,25.700000000000003,2.0999999999999996,-0.4375
19.503769636154175,1.0,25.700000000000003,2.0999999999999996,-1.0
19.518746852874756,1.625,25.700000000000003,2.0999999999999996,-1.625
19.55626153945923,2.0625,25.700000000000003,2.0999999999999996,-2.0625
19.570735454559326,4.0,25.700000000000003,2.0999999999999996,-4.0
19.584734678268433,4.625,25.700000000000003,2.0999999999999996,-4.625
19.600879669189453,5.875,25.700000000000003,2.0999999999999996,-5.875
19.637433528900146,6.5,25.700000000000003,2.0999999999999996,-6.5
19.654783487319946,10.0625,25.700000000000003,2.0999999999999996,-10.0625
19.69010353088379,12.3125,25.700000000000003,2.0999999999999996,-12.3125
19.72752046585083,16.25,25.700000000000003,2.0999999999999996,-16.25
19.741687297821045,21.5625,25.700000000000003,2.0999999999999996,-20.0
19.756717443466187,22.9375,25.700000000000003,2.0999999999999996,-20.0
