Time (s),Pitch (deg),kp,ki,kd,Correction (deg)
24.695471048355103,21.375,5.9999999999999964,0,2.000000000000001,59.99999999999999
24.701186656951904,19.25,5.9999999999999964,0,2.000000000000001,53.56984533695249
24.726210832595825,18.375,5.9999999999999964,0,2.000000000000001,53.56984533695249
24.731186151504517,16.875,5.9999999999999964,0,2.000000000000001,59.601768021483245
24.755303859710693,16.25,5.9999999999999964,0,2.000000000000001,59.601768021483245
24.76115131378174,15.0625,5.9999999999999964,0,2.000000000000001,27.499759389460483
24.766294956207275,14.6875,5.9999999999999964,0,2.000000000000001,27.499759389460483
24.77346181869507,14.6875,5.9999999999999964,0,2.000000000000001,-22.75000379664425
24.79873776435852,14.5,5.9999999999999964,0,2.000000000000001,-22.75000379664425
24.80511975288391,14.75,5.9999999999999964,0,2.000000000000001,-59.99999999999999
24.811206817626953,14.75,5.9999999999999964,0,2.000000000000001,-59.99999999999999
24.835094451904297,14.9375,5.9999999999999964,0,2.000000000000001,-59.99999999999999
24.862690687179565,14.9375,5.9999999999999964,0,2.000000000000001,-59.99999999999999
24.868172645568848,14.0625,5.9999999999999964,0,2.000000000000001,-21.788424886037824
24.892884016036987,13.75,5.9999999999999964,0,2.000000000000001,-21.788424886037824
24.917686223983765,13.3125,5.9999999999999964,0,2.000000000000001,-29.552515062918683
24.92308020591736,12.9375,5.9999999999999964,0,2.000000000000001,-47.60448398127547
24.946614980697632,12.9375,5.9999999999999964,0,2.000000000000001,-47.60448398127547
24.973121881484985,12.5,5.9999999999999964,0,2.000000000000001,-46.067856324325945
24.9962899684906,12.4375,5.9999999999999964,0,2.000000000000001,-59.99999999999999
25.00210928916931,12.375,5.9999999999999964,0,2.000000000000001,-59.99999999999999
25.02570915222168,12.1875,5.9999999999999964,0,2.000000000000001,-59.99999999999999
25.02909755706787,11.6875,5.9999999999999964,0,2.000000000000001,-19.61712216610062
25.052486181259155,11.4375,5.9999999999999964,0,2.000000000000001,-19.61712216610062
25.057246685028076,10.6875,5.9999999999999964,0,2.000000000000001,7.3346487208516855
25.062204360961914,10.6875,5.9999999999999964,0,2.000000000000001,7.3346487208516855
25.08801531791687,10.0625,5.9999999999999964,0,2.000000000000001,59.5361851361794
25.095534801483154,7.1875,5.9999999999999964,0,2.000000000000001,59.99999999999999
25.113150358200073,5.125,5.9999999999999964,0,2.000000000000001,59.99999999999999
25.120152711868286,5.125,5.9999999999999964,0,2.000000000000001,59.99999999999999
25.1275155544281,4.3125,5.9999999999999964,0,2.000000000000001,59.99999999999999
25.132380723953247,4.3125,5.9999999999999964,0,2.000000000000001,59.99999999999999
25.137173891067505,3.5,5.9999999999999964,0,2.000000000000001,59.99999999999999
25.16426706314087,3.5,5.9999999999999964,0,2.000000000000001,59.99999999999999
25.189401626586914,1.6875,5.9999999999999964,0,2.000000000000001,59.99999999999999
25.213828563690186,0.9375,5.9999999999999964,0,2.000000000000001,57.44941342732981
25.24156880378723,1.4375,5.9999999999999964,0,2.000000000000001,-43.88904447062639
25.25116991996765,2.125,5.9999999999999964,0,2.000000000000001,-59.99999999999999
25.256122589111328,2.1875,5.9999999999999964,0,2.000000000000001,-59.99999999999999
25.28251624107361,2.1875,5.9999999999999964,0,2.000000000000001,-24.314049555411174
25.30967903137207,1.8125,5.9999999999999964,0,2.000000000000001,17.879450375050283
25.318127393722534,1.4375,5.9999999999999964,0,2.000000000000001,17.75132916476859
25.366807222366333,1.375,5.9999999999999964,0,2.000000000000001,-2.724981589649443
25.373170137405396,1.5625,5.9999999999999964,0,2.000000000000001,-20.46838142259393
25.381286144256592,1.5625,5.9999999999999964,0,2.000000000000001,-20.46838142259393
25.40699815750122,1.5,5.9999999999999964,0,2.000000000000001,0.12977404089961617
25.434144735336304,1.3125,5.9999999999999964,0,2.000000000000001,5.9282966906751495
25.461713790893555,1.3125,5.9999999999999964,0,2.000000000000001,-7.874999999999996
25.486377239227295,1.375,5.9999999999999964,0,2.000000000000001,-12.820833976276367
25.51098108291626,1.375,5.9999999999999964,0,2.000000000000001,-8.249999999999995
25.538555145263672,1.3125,5.9999999999999964,0,2.000000000000001,-3.1437494160454964
25.562498807907104,1.3125,5.9999999999999964,0,2.000000000000001,-7.874999999999996
25.5690655708313,1.375,5.9999999999999964,0,2.000000000000001,-13.00276045077783
25.593451499938965,1.375,5.9999999999999964,0,2.000000000000001,-13.00276045077783
25.619057655334473,1.3125,5.9999999999999964,0,2.000000000000001,-3.7751615204759776
25.645351886749268,1.1875,5.9999999999999964,0,2.000000000000001,2.8510988636097423
25.67146134376526,1.375,5.9999999999999964,0,2.000000000000001,-22.281634788156964
25.681259393692017,1.5,5.9999999999999964,0,2.000000000000001,-17.942508327601068
25.686370134353638,1.5,5.9999999999999964,0,2.000000000000001,-17.942508327601068
25.71036148071289,1.5,5.9999999999999964,0,2.000000000000001,-8.999999999999995
25.716082096099854,1.375,5.9999999999999964,0,2.000000000000001,1.6231564001534096
25.740995168685913,1.375,5.9999999999999964,0,2.000000000000001,1.6231564001534096
25.765563249588013,1.4375,5.9999999999999964,0,2.000000000000001,-12.801397952509328
25.79046392440796,1.5,5.9999999999999964,0,2.000000000000001,-13.94534855717658
25.813893795013428,1.3125,5.9999999999999964,0,2.000000000000001,8.210148514910365
25.839988470077515,1.3125,5.9999999999999964,0,2.000000000000001,-7.874999999999996
25.865034341812134,1.3125,5.9999999999999964,0,2.000000000000001,-7.874999999999996
25.893787622451782,1.3125,5.9999999999999964,0,2.000000000000001,-7.874999999999996
25.900052309036255,1.1875,5.9999999999999964,0,2.000000000000001,2.0895020339009687
25.92524552345276,1.1875,5.9999999999999964,0,2.000000000000001,2.0895020339009687
25.948832988739014,1.25,5.9999999999999964,0,2.000000000000001,-11.764685196157785
25.954038381576538,1.3125,5.9999999999999964,0,2.000000000000001,-13.019230434972878
25.9793803691864,1.3125,5.9999999999999964,0,2.000000000000001,-13.019230434972878
26.004411220550537,1.125,5.9999999999999964,0,2.000000000000001,5.352894353498241
26.03046488761902,1.0625,5.9999999999999964,0,2.000000000000001,-1.588463813818311
26.05845880508423,0.5625,5.9999999999999964,0,2.000000000000001,34.16350981738836
26.082985162734985,-0.0625,5.9999999999999964,0,2.000000000000001,48.430401649399755
26.107122659683228,-0.5,5.9999999999999964,0,2.000000000000001,39.645397399609394
26.113126516342163,-0.75,5.9999999999999964,0,2.000000000000001,23.908944837259124
26.13004231452942,-0.8125,5.9999999999999964,0,2.000000000000001,12.245815403562755
26.153488636016846,-0.8125,5.9999999999999964,0,2.000000000000001,12.245815403562755
26.17925000190735,-0.75,5.9999999999999964,0,2.000000000000001,0.2554218372184326
26.18523406982422,-0.8125,5.9999999999999964,0,2.000000000000001,9.848074580734334
26.1900737285614,-0.8125,5.9999999999999964,0,2.000000000000001,9.848074580734334
26.194011688232422,-0.875,5.9999999999999964,0,2.000000000000001,9.848074580734334
26.219271421432495,-0.875,5.9999999999999964,0,2.000000000000001,13.77764132548085
26.224027633666992,-1.125,5.9999999999999964,0,2.000000000000001,26.897512836278597
26.228038787841797,-1.125,5.9999999999999964,0,2.000000000000001,26.897512836278597
26.252098321914673,-1.125,5.9999999999999964,0,2.000000000000001,26.897512836278597
26.25805640220642,-1.25,5.9999999999999964,0,2.000000000000001,14.827242811862407
26.26302170753479,-1.25,5.9999999999999964,0,2.000000000000001,14.827242811862407
26.26801037788391,-1.25,5.9999999999999964,0,2.000000000000001,7.499999999999995
26.27408790588379,-1.25,5.9999999999999964,0,2.000000000000001,7.499999999999995
26.29883599281311,-1.1875,5.9999999999999964,0,2.000000000000001,-4.4880401244395
26.304274797439575,-1.0,5.9999999999999964,0,2.000000000000001,-9.022104726744757
26.311098337173462,-1.0,5.9999999999999964,0,2.000000000000001,-9.022104726744757
26.339221954345703,-0.9375,5.9999999999999964,0,2.000000000000001,-2.8653896940790684
26.346450328826904,-1.0,5.9999999999999964,0,2.000000000000001,10.768554033816146
26.372882604599,-1.0,5.9999999999999964,0,2.000000000000001,10.768554033816146
26.380289554595947,-1.1875,5.9999999999999964,0,2.000000000000001,18.020697204379136
26.404801845550537,-1.1875,5.9999999999999964,0,2.000000000000001,18.020697204379136
26.432374238967896,-1.25,5.9999999999999964,0,2.000000000000001,11.32842587850434
26.437239408493042,-1.4375,5.9999999999999964,0,2.000000000000001,23.863761525288638
26.443161725997925,-1.4375,5.9999999999999964,0,2.000000000000001,23.863761525288638
26.450115442276,-1.5,5.9999999999999964,0,2.000000000000001,18.856936424921805
26.47545313835144,-1.5625,5.9999999999999964,0,2.000000000000001,18.856936424921805
26.481255054473877,-1.75,5.9999999999999964,0,2.000000000000001,26.657490289433543
26.506200551986694,-1.8125,5.9999999999999964,0,2.000000000000001,26.657490289433543
26.534592151641846,-1.875,5.9999999999999964,0,2.000000000000001,18.651170029981515
26.55838656425476,-2.0625,5.9999999999999964,0,2.000000000000001,27.4898523217308
26.583043336868286,-3.1875,5.9999999999999964,0,2.000000000000001,59.99999999999999
26.607698917388916,-4.9375,5.9999999999999964,0,2.000000000000001,59.99999999999999
26.633617639541626,-8.4375,5.9999999999999964,0,2.000000000000001,59.99999999999999
26.641108989715576,-12.25,5.9999999999999964,0,2.000000000000001,59.99999999999999
26.646032094955444,-14.9375,5.9999999999999964,0,2.000000000000001,59.99999999999999
26.65201735496521,-14.9375,5.9999999999999964,0,2.000000000000001,59.99999999999999
26.675793647766113,-18.125,5.9999999999999964,0,2.000000000000001,59.99999999999999
26.701331853866577,-25.125,5.9999999999999964,0,2.000000000000001,59.99999999999999
26.728190898895264,-35.125,5.9999999999999964,0,2.000000000000001,59.99999999999999
26.734026670455933,-44.5,5.9999999999999964,0,2.000000000000001,59.99999999999999
26.759632349014282,-44.5,5.9999999999999964,0,2.000000000000001,59.99999999999999
26.783732891082764,-53.0,5.9999999999999964,0,2.000000000000001,59.99999999999999
26.787967443466187,-56.8125,5.9999999999999964,0,2.000000000000001,59.99999999999999
26.8130943775177,-56.8125,5.9999999999999964,0,2.000000000000001,59.99999999999999
26.819042205810547,-59.4375,5.9999999999999964,0,2.000000000000001,59.99999999999999
26.824003219604492,-59.8125,5.9999999999999964,0,2.000000000000001,59.99999999999999
26.827998399734497,-59.8125,5.9999999999999964,0,2.000000000000001,59.99999999999999
26.851579427719116,-59.8125,5.9999999999999964,0,2.000000000000001,59.99999999999999
26.876458644866943,-59.6875,5.9999999999999964,0,2.000000000000001,59.99999999999999
26.882050037384033,-58.625,5.9999999999999964,0,2.000000000000001,59.99999999999999
26.886998414993286,-57.8125,5.9999999999999964,0,2.000000000000001,59.99999999999999
26.89097023010254,-57.8125,5.9999999999999964,0,2.000000000000001,59.99999999999999
26.8949933052063,-57.0,5.9999999999999964,0,2.000000000000001,59.99999999999999
26.901070594787598,-57.0,5.9999999999999964,0,2.000000000000001,59.99999999999999
26.926535606384277,-56.0625,5.9999999999999964,0,2.000000000000001,59.99999999999999
26.93133807182312,-53.9375,5.9999999999999964,0,2.000000000000001,59.99999999999999
26.956859827041626,-52.5,5.9999999999999964,0,2.000000000000001,59.99999999999999
26.98225212097168,-48.625,5.9999999999999964,0,2.000000000000001,-46.253873512569434
26.987122058868408,-41.3125,5.9999999999999964,0,2.000000000000001,-59.99999999999999
26.9909508228302,-41.3125,5.9999999999999964,0,2.000000000000001,-59.99999999999999
26.995041847229004,-38.6875,5.9999999999999964,0,2.000000000000001,-59.99999999999999
27.02082133293152,-38.6875,5.9999999999999964,0,2.000000000000001,-59.99999999999999
27.044574975967407,-30.625,5.9999999999999964,0,2.000000000000001,-59.99999999999999
27.05101490020752,-25.875,5.9999999999999964,0,2.000000000000001,-59.99999999999999
27.055994987487793,-23.6875,5.9999999999999964,0,2.000000000000001,-59.99999999999999
27.06299924850464,-23.6875,5.9999999999999964,0,2.000000000000001,-59.99999999999999
27.0899178981781,-21.625,5.9999999999999964,0,2.000000000000001,-59.99999999999999
27.1135995388031,-15.625,5.9999999999999964,0,2.000000000000001,-59.99999999999999
27.140100717544556,-12.3125,5.9999999999999964,0,2.000000000000001,-59.99999999999999
27.146087884902954,-8.5625,5.9999999999999964,0,2.000000000000001,-59.99999999999999
27.17201519012451,-8.5625,5.9999999999999964,0,2.000000000000001,-59.99999999999999
27.17807173728943,-5.0,5.9999999999999964,0,2.000000000000001,-59.99999999999999
27.18302345275879,-5.0,5.9999999999999964,0,2.000000000000001,-59.99999999999999
27.188018560409546,-3.875,5.9999999999999964,0,2.000000000000001,-59.99999999999999
27.2113938331604,-3.875,5.9999999999999964,0,2.000000000000001,-59.99999999999999
27.22201418876648,-1.125,5.9999999999999964,0,2.000000000000001,-59.99999999999999
27.226929426193237,-0.375,5.9999999999999964,0,2.000000000000001,-59.99999999999999
27.23096537590027,-0.375,5.9999999999999964,0,2.000000000000001,-59.99999999999999
27.25466561317444,0.125,5.9999999999999964,0,2.000000000000001,-59.99999999999999
27.27999472618103,0.9375,5.9999999999999964,0,2.000000000000001,-59.99999999999999
27.285032987594604,0.75,5.9999999999999964,0,2.000000000000001,10.738864940982719
27.309405088424683,0.75,5.9999999999999964,0,2.000000000000001,10.738864940982719
27.33474898338318,-0.125,5.9999999999999964,0,2.000000000000001,58.63242920751028
27.342516660690308,-0.25,5.9999999999999964,0,2.000000000000001,11.068661577085784
27.347265243530273,-0.25,5.9999999999999964,0,2.000000000000001,11.068661577085784
27.353973388671875,-0.25,5.9999999999999964,0,2.000000000000001,1.4999999999999991
27.360100269317627,-0.1875,5.9999999999999964,0,2.000000000000001,1.4999999999999991
27.36393666267395,-0.0625,5.9999999999999964,0,2.000000000000001,-32.67871652176807
27.368941068649292,-0.0625,5.9999999999999964,0,2.000000000000001,-32.67871652176807
27.395153760910034,0.0625,5.9999999999999964,0,2.000000000000001,-22.832347657686892
27.420427322387695,0.5625,5.9999999999999964,0,2.000000000000001,-43.16727635806233
27.446738719940186,1.1875,5.9999999999999964,0,2.000000000000001,-55.26213151995432
27.474454402923584,0.875,5.9999999999999964,0,2.000000000000001,17.139564012445323
27.499300479888916,0.3125,5.9999999999999964,0,2.000000000000001,43.08412137046582
27.5243821144104,-0.6875,5.9999999999999964,0,2.000000000000001,59.99999999999999
27.52993392944336,-1.25,5.9999999999999964,0,2.000000000000001,52.15623806506237
27.534932851791382,-1.375,5.9999999999999964,0,2.000000000000001,52.15623806506237
27.538963317871094,-1.375,5.9999999999999964,0,2.000000000000001,52.15623806506237
27.54414200782776,-1.5,5.9999999999999964,0,2.000000000000001,45.620432147394936
27.57045555114746,-1.5,5.9999999999999964,0,2.000000000000001,45.620432147394936
27.59584403038025,-1.6875,5.9999999999999964,0,2.000000000000001,21.819192196460058
27.620688438415527,-1.4375,5.9999999999999964,0,2.000000000000001,-10.799371945907128
27.644550800323486,-0.5,5.9999999999999964,0,2.000000000000001,-59.99999999999999
27.670157194137573,0.0,5.9999999999999964,0,2.000000000000001,-39.98218553802521
27.675103664398193,0.25,5.9999999999999964,0,2.000000000000001,-21.896749411542775
27.69947862625122,0.25,5.9999999999999964,0,2.000000000000001,-21.896749411542775
27.703948259353638,0.0,5.9999999999999964,0,2.000000000000001,16.880086666611152
27.730220794677734,0.0,5.9999999999999964,0,2.000000000000001,16.880086666611152
27.733909130096436,-0.1875,5.9999999999999964,0,2.000000000000001,13.573989435533582
27.73798966407776,-0.1875,5.9999999999999964,0,2.000000000000001,13.573989435533582
27.745998859405518,-0.1875,5.9999999999999964,0,2.000000000000001,13.573989435533582
27.77511167526245,-0.1875,5.9999999999999964,0,2.000000000000001,1.1249999999999993
27.800739765167236,-0.0625,5.9999999999999964,0,2.000000000000001,-8.72474279073943
27.828014850616455,0.0,5.9999999999999964,0,2.000000000000001,-4.912049555914661
27.832948923110962,0.0625,5.9999999999999964,0,2.000000000000001,-5.1179954781221255
27.837540864944458,0.0,5.9999999999999964,0,2.000000000000001,-5.1179954781221255
27.863988876342773,0.0,5.9999999999999964,0,2.000000000000001,12.077384536093964
27.874037742614746,-0.125,5.9999999999999964,0,2.000000000000001,9.678278708403296
27.89816975593567,-0.1875,5.9999999999999964,0,2.000000000000001,9.678278708403296
27.923041582107544,-0.3125,5.9999999999999964,0,2.000000000000001,13.474337359537014
27.94704556465149,-0.5625,5.9999999999999964,0,2.000000000000001,23.994694397218076
27.9529390335083,-0.625,5.9999999999999964,0,2.000000000000001,8.713676017664655
27.95813488960266,-0.625,5.9999999999999964,0,2.000000000000001,8.713676017664655
27.983463525772095,-0.5625,5.9999999999999964,0,2.000000000000001,-8.328587270517092
28.007997274398804,-0.375,5.9999999999999964,0,2.000000000000001,-13.180267453315212
28.026066780090332,0.8125,5.9999999999999964,0,2.000000000000001,-59.99999999999999
28.032580375671387,0.8125,5.9999999999999964,0,2.000000000000001,-59.99999999999999
28.03710913658142,1.375,5.9999999999999964,0,2.000000000000001,-59.99999999999999
28.040923595428467,1.375,5.9999999999999964,0,2.000000000000001,-59.99999999999999
28.045958280563354,2.25,5.9999999999999964,0,2.000000000000001,-59.99999999999999
28.072707176208496,2.25,5.9999999999999964,0,2.000000000000001,-59.99999999999999
28.097606420516968,7.25,5.9999999999999964,0,2.000000000000001,-59.99999999999999
28.12308979034424,12.375,5.9999999999999964,0,2.000000000000001,-59.99999999999999
28.1483793258667,22.8125,5.9999999999999964,0,2.000000000000001,-59.99999999999999
28.17497158050537,34.5625,5.9999999999999964,0,2.000000000000001,-59.99999999999999
28.182113647460938,42.25,5.9999999999999964,0,2.000000000000001,-59.99999999999999
28.207342863082886,46.0,5.9999999999999964,0,2.000000000000001,-59.99999999999999
28.216216564178467,53.125,5.9999999999999964,0,2.000000000000001,-59.99999999999999
28.243091344833374,56.4375,5.9999999999999964,0,2.000000000000001,-59.99999999999999
28.272136211395264,64.0625,5.9999999999999964,0,2.000000000000001,-59.99999999999999
28.296081066131592,67.0625,5.9999999999999964,0,2.000000000000001,-59.99999999999999
28.321567058563232,67.0625,5.9999999999999964,0,2.000000000000001,-59.99999999999999
28.326103448867798,65.5625,5.9999999999999964,0,2.000000000000001,-59.99999999999999
28.32990050315857,65.5625,5.9999999999999964,0,2.000000000000001,-59.99999999999999
28.353086709976196,64.875,5.9999999999999964,0,2.000000000000001,-59.99999999999999
28.378461360931396,63.5625,5.9999999999999964,0,2.000000000000001,-59.99999999999999
28.384059190750122,61.25,5.9999999999999964,0,2.000000000000001,-59.99999999999999
28.408406019210815,61.25,5.9999999999999964,0,2.000000000000001,-59.99999999999999
28.41632342338562,57.625,5.9999999999999964,0,2.000000000000001,-59.99999999999999
28.441561460494995,57.625,5.9999999999999964,0,2.000000000000001,-59.99999999999999
28.468531847000122,52.75,5.9999999999999964,0,2.000000000000001,-31.362156470062022
28.495323419570923,47.0,5.9999999999999964,0,2.000000000000001,59.99999999999999
28.52300524711609,42.875,5.9999999999999964,0,2.000000000000001,40.85634178599105
28.549078941345215,36.8125,5.9999999999999964,0,2.000000000000001,59.99999999999999
28.558080434799194,31.3125,5.9999999999999964,0,2.000000000000001,59.99999999999999
28.565869331359863,29.5,5.9999999999999964,0,2.000000000000001,59.99999999999999
28.59416437149048,29.5,5.9999999999999964,0,2.000000000000001,59.99999999999999
28.60108518600464,24.25,5.9999999999999964,0,2.000000000000001,59.99999999999999
28.628466367721558,22.6875,5.9999999999999964,0,2.000000000000001,59.99999999999999
28.656267642974854,19.875,5.9999999999999964,0,2.000000000000001,59.99999999999999
28.662907600402832,17.0625,5.9999999999999964,0,2.000000000000001,59.99999999999999
28.672829627990723,16.5,5.9999999999999964,0,2.000000000000001,59.99999999999999
28.699738264083862,16.1875,5.9999999999999964,0,2.000000000000001,6.965005616737713
28.709287881851196,15.375,5.9999999999999964,0,2.000000000000001,-31.00277661826192
28.719869136810303,15.0625,5.9999999999999964,0,2.000000000000001,-43.61047301197888
28.72382402420044,14.8125,5.9999999999999964,0,2.000000000000001,-43.61047301197888
28.727837324142456,14.8125,5.9999999999999964,0,2.000000000000001,-43.61047301197888
28.752994537353516,14.8125,5.9999999999999964,0,2.000000000000001,-52.25938696794703
28.77713942527771,14.4375,5.9999999999999964,0,2.000000000000001,-55.74498249788262
28.782954692840576,14.0625,5.9999999999999964,0,2.000000000000001,-55.266188388869104
28.806697130203247,13.8125,5.9999999999999964,0,2.000000000000001,-55.266188388869104
28.81379008293152,13.0625,5.9999999999999964,0,2.000000000000001,-12.75024876144793
28.818817138671875,12.6875,5.9999999999999964,0,2.000000000000001,-12.75024876144793
28.823918342590332,12.3125,5.9999999999999964,0,2.000000000000001,59.99999999999999
28.83002495765686,12.3125,5.9999999999999964,0,2.000000000000001,59.99999999999999
28.83485698699951,11.9375,5.9999999999999964,0,2.000000000000001,-0.18403186580970401
28.858664989471436,11.9375,5.9999999999999964,0,2.000000000000001,-0.18403186580970401
28.865925550460815,10.5,5.9999999999999964,0,2.000000000000001,29.963918326198506
28.871816158294678,10.5,5.9999999999999964,0,2.000000000000001,29.963918326198506
28.87583875656128,10.0,5.9999999999999964,0,2.000000000000001,37.23038282608391
28.879829168319702,10.0,5.9999999999999964,0,2.000000000000001,37.23038282608391
28.88495659828186,9.4375,5.9999999999999964,0,2.000000000000001,37.23038282608391
28.890936374664307,9.4375,5.9999999999999964,0,2.000000000000001,23.236323828355182
28.895899772644043,9.0,5.9999999999999964,0,2.000000000000001,23.236323828355182
28.901865243911743,9.0,5.9999999999999964,0,2.000000000000001,18.729672615162468
28.926905870437622,8.625,5.9999999999999964,0,2.000000000000001,18.729672615162468
28.932833433151245,8.25,5.9999999999999964,0,2.000000000000001,-0.18645117318584678
28.95641016960144,8.1875,5.9999999999999964,0,2.000000000000001,-0.18645117318584678
28.964874029159546,8.4375,5.9999999999999964,0,2.000000000000001,-59.99999999999999
28.970873832702637,8.625,5.9999999999999964,0,2.000000000000001,-59.99999999999999
28.974838972091675,8.6875,5.9999999999999964,0,2.000000000000001,-59.99999999999999
28.998945713043213,8.6875,5.9999999999999964,0,2.000000000000001,-59.99999999999999
29.0038743019104,8.625,5.9999999999999964,0,2.000000000000001,-47.40493450318428
29.008824348449707,8.625,5.9999999999999964,0,2.000000000000001,-47.40493450318428
29.032607793807983,8.5625,5.9999999999999964,0,2.000000000000001,-47.40493450318428
29.03685760498047,8.375,5.9999999999999964,0,2.000000000000001,-34.83305076585272
29.040823459625244,8.375,5.9999999999999964,0,2.000000000000001,-34.83305076585272
29.044874668121338,8.3125,5.9999999999999964,0,2.000000000000001,-34.83305076585272
29.051973581314087,8.3125,5.9999999999999964,0,2.000000000000001,-41.491544782476645
29.060009002685547,8.125,5.9999999999999964,0,2.000000000000001,-41.491544782476645
29.064907550811768,7.9375,5.9999999999999964,0,2.000000000000001,9.430415638863042
29.09103298187256,7.9375,5.9999999999999964,0,2.000000000000001,9.430415638863042
29.11591935157776,6.0,5.9999999999999964,0,2.000000000000001,59.99999999999999
29.122871160507202,3.75,5.9999999999999964,0,2.000000000000001,59.99999999999999
29.128838062286377,2.5,5.9999999999999964,0,2.000000000000001,59.99999999999999
29.132808446884155,1.25,5.9999999999999964,0,2.000000000000001,59.99999999999999
29.138285398483276,1.25,5.9999999999999964,0,2.000000000000001,59.99999999999999
29.16204261779785,1.25,5.9999999999999964,0,2.000000000000001,59.99999999999999
29.166831970214844,-2.1875,5.9999999999999964,0,2.000000000000001,59.99999999999999
29.173847436904907,-2.1875,5.9999999999999964,0,2.000000000000001,59.99999999999999
29.198737859725952,-3.1875,5.9999999999999964,0,2.000000000000001,59.99999999999999
29.20391535758972,-4.875,5.9999999999999964,0,2.000000000000001,59.99999999999999
29.208839893341064,-4.875,5.9999999999999964,0,2.000000000000001,59.99999999999999
29.214112758636475,-5.0625,5.9999999999999964,0,2.000000000000001,59.99999999999999
29.24016547203064,-5.0625,5.9999999999999964,0,2.000000000000001,52.94654004601778
29.244869232177734,-4.5625,5.9999999999999964,0,2.000000000000001,-13.048731251603545
29.250885725021362,-4.5625,5.9999999999999964,0,2.000000000000001,-13.048731251603545
29.255901098251343,-4.3125,5.9999999999999964,0,2.000000000000001,-13.048731251603545
29.261800050735474,-4.3125,5.9999999999999964,0,2.000000000000001,-3.177454205964578
29.285061836242676,-4.125,5.9999999999999964,0,2.000000000000001,-3.177454205964578
29.29091787338257,-4.0,5.9999999999999964,0,2.000000000000001,1.9393604906275002
29.31507968902588,-4.125,5.9999999999999964,0,2.000000000000001,1.9393604906275002
29.340461254119873,-4.375,5.9999999999999964,0,2.000000000000001,50.84902926426223
29.344789266586304,-4.625,5.9999999999999964,0,2.000000000000001,48.605681064653936
29.369965314865112,-4.625,5.9999999999999964,0,2.000000000000001,48.605681064653936
29.376988410949707,-4.625,5.9999999999999964,0,2.000000000000001,27.749999999999986
29.401830196380615,-4.625,5.9999999999999964,0,2.000000000000001,27.749999999999986
29.42727565765381,-4.6875,5.9999999999999964,0,2.000000000000001,32.06320595701386
29.436564207077026,-4.75,5.9999999999999964,0,2.000000000000001,33.02179732389416
29.444892168045044,-4.75,5.9999999999999964,0,2.000000000000001,33.02179732389416
29.4712815284729,-4.75,5.9999999999999964,0,2.000000000000001,28.499999999999986
29.47801661491394,-4.75,5.9999999999999964,0,2.000000000000001,28.499999999999986
29.50308394432068,-4.75,5.9999999999999964,0,2.000000000000001,28.499999999999986
29.512840509414673,-4.6875,5.9999999999999964,0,2.000000000000001,24.568103586332853
29.517861366271973,-4.6875,5.9999999999999964,0,2.000000000000001,24.568103586332853
29.522765159606934,-4.6875,5.9999999999999964,0,2.000000000000001,28.124999999999982
29.52678418159485,-4.6875,5.9999999999999964,0,2.000000000000001,28.124999999999982
29.551429748535156,-4.6875,5.9999999999999964,0,2.000000000000001,28.124999999999982
29.57488226890564,-4.6875,5.9999999999999964,0,2.000000000000001,28.124999999999982
29.598990201950073,-4.5,5.9999999999999964,0,2.000000000000001,11.25541660808915
29.625182151794434,-3.4375,5.9999999999999964,0,2.000000000000001,-59.99999999999999
29.649943351745605,-2.0625,5.9999999999999964,0,2.000000000000001,-59.99999999999999
29.654836177825928,0.125,5.9999999999999964,0,2.000000000000001,-59.99999999999999
29.679994106292725,0.125,5.9999999999999964,0,2.000000000000001,-59.99999999999999
29.70435857772827,1.75,5.9999999999999964,0,2.000000000000001,-59.99999999999999
29.73280143737793,2.3125,5.9999999999999964,0,2.000000000000001,-53.61480144159399
29.758316040039062,2.5625,5.9999999999999964,0,2.000000000000001,-35.06576752294835
29.782995223999023,3.1875,5.9999999999999964,0,2.000000000000001,-59.99999999999999
29.788906812667847,3.75,5.9999999999999964,0,2.000000000000001,-59.99999999999999
29.793823719024658,4.0625,5.9999999999999964,0,2.000000000000001,-59.99999999999999
29.818522930145264,4.0625,5.9999999999999964,0,2.000000000000001,-59.99999999999999
29.825849056243896,4.6875,5.9999999999999964,0,2.000000000000001,-59.99999999999999
29.852056741714478,4.6875,5.9999999999999964,0,2.000000000000001,-59.99999999999999
29.855779886245728,4.5,5.9999999999999964,0,2.000000000000001,-14.80983379697364
29.861789226531982,4.5,5.9999999999999964,0,2.000000000000001,-14.80983379697364
29.865779399871826,4.375,5.9999999999999964,0,2.000000000000001,-14.80983379697364
29.891631841659546,4.375,5.9999999999999964,0,2.000000000000001,-10.505269194913764
29.91556978225708,4.0,5.9999999999999964,0,2.000000000000001,7.5041333416765585
29.94314455986023,3.75,5.9999999999999964,0,2.000000000000001,-4.01428404115692
29.94881510734558,3.4375,5.9999999999999964,0,2.000000000000001,3.321635401493264
29.953843116760254,3.375,5.9999999999999964,0,2.000000000000001,3.321635401493264
29.978585958480835,3.375,5.9999999999999964,0,2.000000000000001,-8.13885495709813
29.982785940170288,3.3125,5.9999999999999964,0,2.000000000000001,-14.607047492083714
30.006704092025757,3.1875,5.9999999999999964,0,2.000000000000001,-14.607047492083714
30.03239130973816,2.9375,5.9999999999999964,0,2.000000000000001,7.5443857722578205
